Title,Published_date,Views,Likes,Comments
All Boundaries By Qalandars | Islamabad United vs Lahore Qalandars | Match 12 | HBL PSL 7 | ML2T,2022-02-05T12:45:21Z,9977,192,6
Powerplay | Islamabad United vs Lahore Qalandars | Match 12 | HBL PSL 7 | ML2T,2022-02-05T12:14:58Z,70072,871,7
1st Innings Highlights | Islamabad United vs Lahore Qalandars | Match 12 | HBL PSL 7 | ML2T,2022-02-05T11:48:46Z,470965,9830,82
Why does Rashid Khan love cricket? | Islamabad vs Lahore | Match 12 | HBL PSL 7 | ML2T,2022-02-05T11:37:53Z,13501,569,27
Shadab Khan At His Very Best | Islamabad United vs Lahore Qalandars | Match 12 | HBL PSL 7 | ML2T,2022-02-05T10:49:47Z,57401,1142,12
Powerplay | Islamabad United vs Lahore Qalandars | Match 12 | HBL PSL 7 | ML2T,2022-02-05T10:16:02Z,99442,1722,19
“Shadab ki apni hi baat hai lekin Lahore Lahore hai” 💁🏻 | HBL PSL 7 | ML2T,2022-02-05T09:39:23Z,8129,384,5
Here’s The #IUvLQ Preview with Erin Holland And Pommie Mbangwa | HBL PSL 7 | ML2T,2022-02-05T09:33:39Z,8114,236,2
𝐎𝐟𝐟 𝐭𝐡𝐞 𝐏𝐢𝐭𝐜𝐡 with Azam Khan! #HBLPSL7 l #LevelHai l #IUvLQ | ML2T,2022-02-05T09:06:52Z,25271,846,27
🗣 “Just try to keep the momentum going” | Erin chats with Munro ahead of the #IUvLQ game | ML2T,2022-02-05T08:36:15Z,17630,1025,25
Hamaray Heroes Powered by Inverex Solar Energy | Episode 12 | Saadi Abbas,2022-02-05T08:27:20Z,2182,148,9
Opener | Islamabad United vs Lahore Qalandars | Match 12 | HBL PSL 7 | ML2T,2022-02-05T08:11:13Z,36934,876,30
All Boundaries By Zalmi | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-05T07:00:07Z,5305,107,3
All Boundaries By Kings | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-05T05:00:03Z,7983,171,6
🔔 Verdict 🔔 Erin Holland Recaps #KKVvPZ with Pommie Mbangwa | HBL PSL 7 | ML2T,2022-02-04T20:50:12Z,27637,791,11
Full Highlights | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T20:06:19Z,774529,22016,254
Full Highlights | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T19:42:37Z,985181,20500,312
Closer | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T19:30:12Z,8057,233,30
2nd Innings Highlights | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T19:04:34Z,324428,6379,177
Afghani Gayle… But Why? 🤔 Zazai Explains | HBL PSL | ML2T,2022-02-04T18:52:14Z,71699,3158,117
Babar Azam 90 Goes In Vain | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T18:35:31Z,136885,2694,257
Mohammad Umar Spectacular Bowling | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T18:23:18Z,69145,1304,55
Powerplay | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T17:25:38Z,74428,1097,39
1st Innings Highlights | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T17:09:14Z,439157,9292,188
Shoaib Malik Fight Hard For Zalmi | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T16:28:46Z,100699,2113,66
Thrilling Start By Hazratullah Zazai | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T15:32:47Z,36813,688,26
Here’s why we are wearing pink today. Let’s join in and spread the message | HBL PSL 7 | ML2T,2022-02-04T15:25:38Z,24325,984,35
Powerplay | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T15:17:15Z,102357,1636,39
Here's The #KKvPZ Preview With Erin Holland And Bazid Khan | HBL PSL 7 | ML2T,2022-02-04T13:29:03Z,15137,462,30
Hamaray Heroes Powered by Inverex Solar Energy | Episode 11 | Muhammad Abrar,2022-02-04T13:16:02Z,4533,232,18
Quetta Gladiators Fall Of Wickets | Quetta vs Islamabad | Match 10 | HBL PSL 7 | ML2T,2022-02-04T13:00:31Z,5237,120,13
Cool effort by a talented fan 👏🏼 #HBLPSL7 #LevelHai #AgayDekh #Shorts | ML2T,2022-02-04T12:18:00Z,60807,4643,92
Opener | Karachi Kings vs Peshawar Zalmi | Match 11 | HBL PSL 7 | ML2T,2022-02-04T11:45:43Z,89888,2113,49
Outclass Shots By Colin Munro | Quetta Gladiators vs Islamabad United | Match 10 | HBL PSL 7 | ML2T,2022-02-04T11:00:19Z,5082,133,4
Fabulous Batting By Paul Stirling | Quetta vs Islamabad | Match 10 | HBL PSL 7 | ML2T,2022-02-04T09:00:18Z,17850,604,7
BBQ By The Sea 🌊 | The Qalandars Went Out For a Team Dinner Last Night | HBL PSL 7 | ML2U,2022-02-04T07:00:12Z,425557,17700,157
All Boundaries By United | Quetta Gladiators vs Islamabad United | Match 10 | HBL PSL 7 | ML2T,2022-02-04T07:00:01Z,5717,155,4
Ahsan Ali Hits Majestic Fifty | Quetta Gladiators vs Islamabad United | Match 10 | HBL PSL 7 | ML2T,2022-02-04T05:00:12Z,10607,239,6
🔔 Verdict 🔔 Erin Holland Recaps #QGvIU With Mike Haysman | HBL PSL 7 | ML2T,2022-02-03T20:19:11Z,19769,667,21
Full Highlights | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T19:53:44Z,994830,21224,270
Full Highlights | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T19:35:38Z,833883,20710,218
Closer | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T19:15:41Z,9779,295,10
Great Effort By Mohammad Nawaz | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 |ML2T,2022-02-03T18:37:07Z,34934,703,34
2nd Innings Highlights | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T18:33:23Z,397110,8139,162
First Five Wicket Haul In PSL By Shadab Khan | Islamabad vs Quetta | Match 10 | HBL PSL 7 | ML2T,2022-02-03T18:10:01Z,105935,2198,50
Powerplay | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T17:27:46Z,57484,829,4
1st Innings Highlights | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T17:20:42Z,558986,10883,129
Azam Khan Is On Fire | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T16:49:50Z,178965,3476,57
Shahid Afridi vs Azam Khan | Thrilling Last Over | Islamabad  vs Quetta | Match 10 | HBL PSL 7 |ML2T,2022-02-03T16:31:45Z,597302,8236,172
Powerplay | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T15:22:32Z,122045,1877,16
Karachiites Head to NSK To Watch the Islamabad vs Quetta Match | HBL PSL 7 | ML2T,2022-02-03T14:27:59Z,12049,485,1
🏏 Game Plan 🏏Waqar and Mike Talk About The Conditions And Predictions For The #QGvIU Match,2022-02-03T13:42:11Z,14730,570,8
Hamaray Heroes Powered by Inverex Solar Energy | Episode 10 | Arooba Faridi,2022-02-03T13:40:08Z,16278,724,28
Here’s the #QGvIU Preview with Erin Holland and Pommie Mbangwa | HBL PSL 7 | ML2T,2022-02-03T13:18:05Z,22570,940,16
Glorious Batting By Haider Ali | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-03T13:00:06Z,22796,560,10
Opener | Islamabad United vs Quetta Gladiators | Match 10 | HBL PSL 7 | ML2T,2022-02-03T11:07:39Z,56710,1604,31
Peshawar Zalmi Fall Of Wickets | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-03T11:00:14Z,21787,530,9
Brilliant Partnership By Qalandars | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-03T09:00:18Z,16752,540,9
Powerful Batting By Kamran Akmal | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-03T07:00:15Z,12010,254,5
Spectacular Batting By Abdullah Shafique | Lahore vs Peshawar | Match 9 | HBL PSL 7 | ML2T,2022-02-03T05:00:07Z,44273,901,21
Full Highlights | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T20:30:01Z,1254102,32320,374
Full Highlights | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T19:55:26Z,1390356,30548,366
Closer | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T19:38:31Z,24888,639,15
2nd Innings Highlights | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T19:34:41Z,300358,6024,82
All Boundaries By Zalmi | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T19:17:19Z,20383,291,12
Powerplay | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T17:28:05Z,113258,1492,34
All Boundaries By Qalandars | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T17:06:00Z,15308,332,12
1st Innings Highlights | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T16:49:33Z,519401,11390,160
Fakhar Zaman Strikes Stunning 66 | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T16:10:41Z,98337,2321,57
Powerplay | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2T,2022-02-02T15:19:09Z,115716,1851,37
🏏 Game Plan 🏏Erin and David Gower Talk About The Conditions and Predictions for The #PZvLQ Match,2022-02-02T14:02:52Z,53067,1647,47
Magnificent Bowling By Khushdil Shah | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7,2022-02-02T13:15:01Z,25173,376,17
Here’s the #PZvLQ Preview with Erin Holland and Sana Mir | HBL PSL 7 | ML2T,2022-02-02T12:20:46Z,30114,1010,49
Chairman PCB Ramiz Raja Responds To Our Little Fan | HBL PSL 7 | ML2T,2022-02-02T11:50:25Z,273530,21387,413
Fantastic Shots By Rilee Rossouw | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-02T11:15:01Z,8960,219,3
Opener | Lahore Qalandars vs Peshawar Zalmi | Match 9 | HBL PSL 7 | ML2U,2022-02-02T09:40:20Z,178411,4520,176
Outstanding Shots By Shan Masood | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-02T09:15:04Z,13341,539,11
Tim David Is On Fire | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-02T07:15:00Z,451053,6663,103
Hamaray Heroes Powered by Inverex Solar Energy | Episode 9 | Muhammad Hamza,2022-02-02T07:10:18Z,6511,391,19
All Boundaries By Sultans | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-02T05:00:28Z,10486,243,12
Catch the #IUvMS Recap with Erin Holland and Sana Mir | HBL PSL 7 | ML2T,2022-02-01T20:17:08Z,60789,1446,37
Live Replay | 2nd Innings | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML1T,2022-02-01T20:15:40Z,23340,237,1
Full Highlights | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T20:15:01Z,1235279,32017,368
Full Highlights | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T19:49:51Z,1176544,26036,465
All Boundaries By United | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T19:45:00Z,7615,141,5
Islamabad United Fall Of Wickets | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T19:30:00Z,7547,174,8
Closer | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T19:22:19Z,8727,305,12
2nd Innings Highlights | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T19:00:03Z,507453,10086,300
Shadab Khan Stunning Innings | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T18:41:36Z,176736,3391,90
Live Replay | 1st Innings | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML1T,2022-02-01T18:26:02Z,24992,307,0
Powerplay | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T17:40:16Z,101351,1226,26
Brilliant Partnership By Sultans | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T17:15:03Z,29185,472,16
1st Innings Highlights | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T16:39:37Z,497453,11553,222
Powerplay | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T15:32:59Z,87504,1479,35
Here’s the #IUvMS Preview with Erin Holland and Mike Haysman | HBL PSL 7 | ML2T,2022-02-01T14:34:21Z,15363,534,21
🏏 GamePlan 🏏Nick Knight reviews the pitch for us ahead of the #IUvMS match | #HBLPSL7 I #LevelHai,2022-02-01T14:15:14Z,11847,520,28
Hamaray Heroes Powered by Inverex Solar Energy | Episode 8 | Bilal Asif,2022-02-01T13:13:36Z,6083,309,23
All Boundaries By Gladiators | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-02-01T13:00:16Z,9635,169,12
Opener | Multan Sultans vs Islamabad United | Match 8 | HBL PSL 7 | ML2T,2022-02-01T12:14:42Z,52630,1469,41
Brilliant Batting By Ben Duckett | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-02-01T11:00:26Z,23541,401,5
Dahani Talks About His Foreign Minister Title | HBL PSL 7 | ML2U,2022-02-01T09:15:01Z,74513,2591,50
All Boundaries By Sultans | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-02-01T09:00:30Z,6157,145,2
Class Is Permanent 👌🏼 | Iftikhar Ahmed Was Sensational With The Bat Last Night | HBL PSL 7 | ML2U,2022-02-01T08:45:00Z,11954,345,4
Khushdil Shah Has Entered The Chat | HBL PSL 7 | ML2U,2022-02-01T08:15:00Z,41998,853,16
Shan Masood’s Innings Was a Treat To Watch! | HBL PSL 7 | ML2U,2022-02-01T07:47:26Z,17998,709,10
Classy Shan Masood | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-02-01T07:00:22Z,17474,357,14
Fantastic Bowling By Khushdil Shah | Multan vs Quetta | Match 7 | HBL PSL 7 | ML2T,2022-02-01T05:00:16Z,32401,493,14
Full Highlights | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T20:30:01Z,881121,28063,570
🔔 Verdict 🔔 Erin Holland Reviews #QGvMS With David Gower | HBL PSL 7 | ML2T,2022-01-31T20:25:54Z,49481,1474,42
Closer | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T20:08:09Z,28446,823,16
Full Highlights | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T19:59:53Z,1081646,23430,477
Quetta Gladiators Fall Of Wickets | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T19:45:03Z,10163,184,11
2nd Innings Highlights | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T19:03:18Z,353834,8110,293
Unbelievable Bowling By Imran Tahir | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7,2022-01-31T18:17:20Z,137412,2201,56
Powerplay | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T17:37:57Z,88093,1098,17
1st Innings Highlights | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T16:58:01Z,352598,6660,99
The Fazal Mahmood Cap Is Handed Over To Naseem Shah By Umar Gul | #HBLPSL7 l #LevelHai l #QGvMS,2022-01-31T16:43:22Z,46516,1144,39
Shan Masood Receives The Hanif Mohammad Cap from Andy Flower | HBL PSL 7 | ML2T,2022-01-31T16:39:05Z,33987,1201,55
Powerplay | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T15:39:00Z,165318,2615,45
Here’s The #QGvMS Preview with Erin Holland and David Gower | HBL PSL 7 | ML2T,2022-01-31T15:07:53Z,19651,684,13
🏏 Game Plan 🏏Nick Knight Can’t Wait Dissects The Pitch Ahead of The #QGvMS Contest | HBL PSL 7 |ML2T,2022-01-31T14:23:58Z,24948,833,38
Opener | Multan Sultans vs Quetta Gladiators | Match 7 | HBL PSL 7 | ML2T,2022-01-31T13:33:55Z,76721,1951,66
Great Partnership By United | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-31T13:15:01Z,18668,346,6
Hamaray Heroes Powered by Inverex Solar Energy | Episode 7 | Dr. Sarah Gill,2022-01-31T12:10:34Z,9542,392,23
Superb Batting By Sherfane Rutherford | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7,2022-01-31T11:15:01Z,32369,761,9
Karachi Kings Fall Of Wickets | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-31T09:15:01Z,24237,554,20
Koi Bhi Jeetay Pakistan Hi Jeetega | HBL PSL 7 | ML2U,2022-01-31T08:05:07Z,242617,14880,203
Match Winning 100 By Fakhar Zaman | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-31T07:15:00Z,118059,2559,22
Full Highlights | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T20:30:07Z,1531747,38750,408
Live Replay | Full Match | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML1T,2022-01-30T20:25:48Z,506233,15741,32
🔔 Verdict 🔔 Erin Holland Recaps #KKvLQ with Nick Knight | HBL PSL 7 | ML2T,2022-01-30T20:17:34Z,45463,1696,30
Closer | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T20:12:36Z,15780,526,10
Full Highlights | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T19:58:07Z,1024017,22926,287
All Boundaries By Qalandars | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T19:15:01Z,20241,448,21
2nd Innings Highlights | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T18:36:55Z,371999,9028,261
Powerplay | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T17:30:30Z,97281,1544,37
All Boundaries By Kings | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T17:12:51Z,14952,237,8
1st Innings Highlights | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T16:58:37Z,250515,4680,105
Rashid Khan Funny Celebration After Taking a Catch | HBL PSL 7 | ML2T,2022-01-30T16:45:16Z,89635,3142,164
Brilliant Batting By Sharjeel Khan | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T16:15:01Z,62505,1624,68
Full Highlights | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T15:42:02Z,644515,13956,218
Powerplay | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T15:38:23Z,55223,823,24
Live Replay | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML1T,2022-01-30T15:24:12Z,760372,14189,12
Full Highlights | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T15:24:06Z,850697,18387,310
All Boundaries By United | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T15:00:14Z,10832,232,8
Winning Shots By Alex Hales | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T14:45:00Z,13292,285,28
Closer | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T14:22:12Z,7355,171,8
Aggressive Batting By Paul Stirling | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7,2022-01-30T14:15:00Z,20602,413,16
Opener | Lahore Qalandars vs Karachi Kings | Match 6 | HBL PSL 7 | ML2T,2022-01-30T14:10:59Z,51725,1075,37
All Boundaries By Peshawar Zalmi | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T13:45:01Z,7917,165,6
2nd Innings Highlights | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T13:37:51Z,336793,7600,137
Hamaray Heroes Powered by Inverex Solar Energy | Episode 6 | Isra Waseem,2022-01-30T13:00:31Z,5222,230,14
Powerplay | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T13:00:00Z,73006,1255,32
Peshawar Zalmi Fall Of Wickets | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T12:30:12Z,20889,409,18
Is Performance Ka #LevelHai 🕺🏼,2022-01-30T11:51:00Z,316114,13463,428
1st Innings Highlights | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T11:43:12Z,277659,6292,69
Powerplay | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T10:24:28Z,114130,1761,5
Hashim Amla Talks About Peshawar Zalmi Batting Preparation with Erin Holland | HBL PSL 7 | ML2T,2022-01-30T08:31:58Z,54661,2071,35
Hamaray Heroes Powered by Inverex Solar Energy | Episode 5 | Kainat Arif,2022-01-30T08:15:03Z,10952,569,13
Opener | Peshawar Zalmi vs Islamabad United | Match 5 | HBL PSL 7 | ML2T,2022-01-30T07:57:17Z,66635,2452,33
Power Hitting By Ahsan Ali | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-30T07:00:18Z,13131,302,3
Great Partnership By Sultans | Lahore Qalandars vs Multan Sultans | Match 3 | HBL PSL 7 | ML2T,2022-01-30T05:00:25Z,9116,247,7
Full Highlights | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T19:30:09Z,619197,19264,218
Live Replay | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T19:18:33Z,559902,11368,14
Full Highlights | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T18:50:18Z,604755,13571,295
Closer | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T18:27:08Z,11875,307,16
All Boundaries By Gladiators | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T18:11:35Z,5300,143,6
Powerplay | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T18:00:17Z,5108,120,11
2nd Innings Highlights | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T17:49:40Z,110491,2528,68
Karachi Kings Fall Of Wickets | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T17:30:05Z,33006,590,24
"Naseem Shah Talks About His 5-Wicket Haul, Fitness Routine And Plans For The HBL PSL 7 | ML2T",2022-01-29T17:13:42Z,31820,1665,56
1st Innings Highlights | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T16:59:52Z,183778,4057,90
Full Highlights | Lahore Qalandars vs Multan Sultans | Match 3 | HBL PSL 7 | ML2T,2022-01-29T16:46:10Z,1172952,26163,432
Magical Bowling By Naseem Shah | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T16:45:00Z,158215,3960,130
Live Replay | 2nd Innings | Lahore Qalandars vs Multan Sultans | Match 3 | HBL PSL 7 | ML2T,2022-01-29T15:38:59Z,513052,10932,28
Powerplay | Karachi Kings vs Quetta Gladiators | Match 4 | HBL PSL 7 | ML2T,2022-01-29T15:34:16Z,33222,611,22
